platform,title,url,published_by,developed_by,released,genre,perspective,visual,art,gameplay,interface,user_reviews,user_review_count,average_user_review,critic_reviews,critic_review_count,average_critic_review
platform,title,url,published_by,developed_by,released,genre,perspective,visual,art,gameplay,interface,user_reviews,user_review_count,average_user_review,critic_reviews,critic_review_count,average_critic_review
SNES,Call of Duty 2,https://www.mobygames.com/game/20150/call-of-duty-2/,"Activision Publishing, Inc. 1C Company Aspyr Media, Inc. Konami Digital Entertainment Co., Ltd. ak tronic Software & Services GmbH","Infinity Ward, Inc.","October 25, 2005 on Windows",Action,1st-person,,,Shooter,Direct control,"[3.6, 4.1, 3.0, 4.1, 4.4]",5,3.84,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 98, 97, 96, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 93, 93, 93, 93, 93, 93, 92, 92, 92, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 89, 89, 88, 88, 88, 88, 88, 88, 87, 87, 87, 86, 86, 86, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 83, 83, 82, 82, 81, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 79, 78, 75, 75, 75, 75, 72, 70, 70, 70, 70, 70, 70, 70, 70, 60]",171,87.16374269005848
SNES,GTR 2: FIA GT Racing Game,https://www.mobygames.com/game/24221/gtr-2-fia-gt-racing-game/,"10tacle studios AG Viva Media, LLC Noviy Disk Atari do Brasil Ltda. SimBin Studios AB Cenega Poland Sp. z o.o.",SimBin Development Team AB Blimey! Games Ltd.,September 2006 on Windows,Racing / DrivingSimulation,1st-personBehind view,,,,,[],0,0,"[100, 95, 92, 92, 92, 91, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 87, 87, 87, 85, 85, 81, 80, 80, 80, 80, 79, 70]",28,87.07142857142857
SNES,Deus Ex,https://www.mobygames.com/game/1749/deus-ex/,"Eidos Interactive Limited Aspyr Media, Inc. Acer TWP Corp Sold Out Sales & Marketing Ltd. ak tronic Software & Services GmbH Noviy Disk",Ion Storm Austin,2000 on Windows,Role-playing (RPG),1st-person,,,Action RPGShooterStealth,Direct control,"[4.9, 3.9, 4.3, 3.9, 4.9, 5.0, 4.0, 4.3, 4.1, 4.1, 4.1, 4.9, 4.0, 4.4, 4.3, 4.6, 4.6, 4.0, 3.6, 4.6, 3.6, 4.6, 5.0, 4.0, 5.0, 4.1, 4.6, 3.7, 4.1, 4.9, 4.1, 3.4, 4.1, 2.1]",34,4.22941176470588,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 97, 96, 96, 95, 95, 95, 95, 94, 94, 94, 93, 93, 93, 92, 92, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 89, 88, 88, 88, 88, 87, 87, 86, 85, 85, 85, 85, 85, 85, 84, 83, 83, 83, 82, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 79, 79, 78, 76, 75, 75, 70, 70, 60, 58]",98,88.35714285714286
SNES,The Legend of Heroes: Trails to Azure,https://www.mobygames.com/game/107522/the-legend-of-heroes-trails-to-azure/,"Nihon Falcom Corp. Joyoland Clouded Leopard Entertainment Inc. NIS America, Inc.",Nihon Falcom Corp.,"September 29, 2011 on PSP",Role-playing (RPG),Diagonal-down,,Anime / Manga,Japanese-style RPG (JRPG),Direct controlMenu structures,[],0,0,"[100, 100, 95, 95, 95, 95, 95, 95, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 85, 85, 85, 85, 81, 80, 80, 80, 80, 75, 70, 70, 70]",33,87.21212121212122
SNES,The Operative: No One Lives Forever,https://www.mobygames.com/game/2617/the-operative-no-one-lives-forever/,"Fox Interactive, Inc. CyberFront Corporation MacPlay","Monolith Productions, Inc.","November 9, 2000 on Windows",Action,1st-person,,,ShooterStealth,Direct control,"[4.3, 4.3, 4.7, 4.1, 4.1, 4.1, 5.0, 4.1, 4.9, 4.6]",10,4.42,"[100, 100, 100, 100, 100, 100, 100, 97, 97, 95, 95, 95, 95, 94, 94, 93, 93, 92, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 87, 87, 87, 85, 85, 85, 84, 84, 84, 83, 82, 80, 80, 80, 80, 80, 80, 78, 75, 75, 70, 40]",55,88.10909090909091
SNES,Uncharted: Drake's Fortune,https://www.mobygames.com/game/31220/uncharted-drakes-fortune/,Sony Computer Entertainment America Inc. Sony Computer Entertainment Europe Ltd. ak tronic Software & Services GmbH,"Naughty Dog, Inc.","November 19, 2007 on PlayStation 3",Action,3rd-person (Other)Behind view,Cinematic camera,,PlatformPuzzle elementsQuick Time Events (QTEs)Shooter,Direct control,"[4.4, 4.9, 3.0]",3,4.1000000000000005,"[100, 100, 100, 100, 100, 100, 100, 98, 98, 98, 96, 96, 95, 95, 95, 95, 95, 95, 94, 94, 93, 93, 93, 93, 93, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 89, 88, 88, 88, 88, 88, 88, 88, 88, 88, 87, 86, 86, 85, 85, 85, 85, 85, 85, 84, 83, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 75, 75, 75, 70, 67, 65, 50, 50, 40, 40]",128,86.5703125
SNES,Dead Space,https://www.mobygames.com/game/37332/dead-space/,"Electronic Arts, Inc. ak tronic Software & Services GmbH",Electronic Arts Redwood Shores Studio,"October 14, 2008 on Xbox 360",Action,Behind view,,,Puzzle elementsQuick Time Events (QTEs)ShooterSurvival horror,Direct control,"[4.9, 4.9, 4.1, 4.6, 4.7, 4.3, 2.3]",7,4.257142857142857,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 96, 96, 96, 95, 95, 95, 95, 94, 94, 94, 94, 94, 94, 94, 93, 93, 93, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 89, 89, 89, 89, 88, 88, 88, 88, 88, 88, 88, 88, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 84, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 70, 70, 70, 70, 60, 25]",191,87.52879581151832
SNES,Inside,https://www.mobygames.com/game/79643/inside/,Playdead ApS,Playdead ApS,"June 29, 2016 on Xbox One",Action,Side view,2D scrolling,,PlatformPuzzle elementsStealth,Direct control,"[4.5, 4.5]",2,4.5,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 98, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 93, 93, 92, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 86, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 76, 75, 70, 70, 60, 60]",139,90.43884892086331
SNES,Oddworld: Abe's Oddysee,https://www.mobygames.com/game/1058/oddworld-abes-oddysee/,GT Interactive Software Corp. GameBank Corp. Oddworld Inhabitants Inc. Sony Computer Entertainment America Inc.,Oddworld Inhabitants Inc.,1997 on Windows,ActionPuzzle,Side view,Fixed / flip-screen,,Platform,Direct control,"[4.4, 4.1, 4.2, 5.0]",4,4.425,"[100, 100, 100, 100, 97, 97, 95, 95, 95, 92, 92, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 87, 87, 85, 85, 85, 85, 85, 85, 85, 84, 84, 84, 82, 82, 81, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 75, 75, 70, 70, 70, 67]",58,85.58620689655173
SNES,Cocoon,https://www.mobygames.com/game/209564/cocoon/,"Annapurna Games, LLC",Geometric Interactive,"September 29, 2023 on Windows",Puzzle,Diagonal-down,2D scrolling,,Platform,Direct control,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 95, 95, 95, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 88, 88, 88, 88, 88, 80, 80, 80, 80, 80, 80, 80, 74, 70]",40,89.375
SNES,Deep Rock Galactic,https://www.mobygames.com/game/104266/deep-rock-galactic/,Coffee Stain Publishing AB,Ghost Ship Games ApS,"February 28, 2018 on Windows",Action,1st-person,,,Shooter,Direct control,[],0,0,"[90, 90, 90, 90, 85, 82, 82, 82, 81, 81, 77]",11,84.54545454545455
SNES,NBA 2K1,https://www.mobygames.com/game/5852/nba-2k1/,"SEGA of America, Inc. SEGA Corporation","Visual Concepts Entertainment, Inc.","October 31, 2000 on Dreamcast",Sports,Diagonal-down,2D scrolling,,,Direct control,[],0,0,"[100, 96, 96, 92, 91, 91, 90, 90, 90, 90, 89, 88, 86, 85, 80, 80, 80]",17,89.05882352941177
SNES,Crusader Kings II,https://www.mobygames.com/game/56783/crusader-kings-ii/,Paradox Interactive AB,Paradox Development Studio,"February 14, 2012 on Windows",Strategy / tactics,Diagonal-down,Free camera,,Real-time strategy (RTS),Menu structuresPoint and select,[],0,0,"[100, 100, 95, 95, 95, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 87, 86, 85, 84, 82, 82, 82, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 76, 70, 65, 60]",41,84.26829268292683
SNES,Medieval: Total War,https://www.mobygames.com/game/7921/medieval-total-war/,"Activision Publishing, Inc. MEGA Enterprise Co., Ltd. 1C Company","Creative Assembly Ltd., The","August 20, 2002 on Windows",Strategy / tactics,Diagonal-down,Free camera,,Real-time tactics (RTT)Turn-based strategy (TBS),Multiple units/characters controlPoint and select,[4.0],1,4.0,"[100, 100, 100, 95, 93, 92, 91, 90, 90, 90, 90, 90, 89, 88, 87, 87, 87, 87, 86, 85, 85, 85, 84, 83, 82, 80, 80, 80, 80, 80, 80]",31,87.61290322580645
SNES,Lost Judgment,https://www.mobygames.com/game/172770/lost-judgment/,"SEGA Corporation SEGA Europe Ltd. SEGA of America, Inc.",Ryu ga Gotoku Studio,"September 23, 2021 on Xbox One",Action,3rd-person (Other),,,FightingMini-gamesRPG elements,Direct control,[],0,0,"[100, 95, 95, 94, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 85, 85, 85, 85, 83, 83, 83, 80, 80, 80, 80, 80, 80, 80, 76, 73, 70, 69]",35,85.48571428571428
SNES,Survival Kids,https://www.mobygames.com/game/21286/survival-kids/,"Konami Co., Ltd.","Konami Computer Entertainment Sapporo Co., Ltd","June 17, 1999 on Game Boy Color",ActionRole-playing (RPG),Diagonal-down,2D scrolling,,Puzzle elements,,[],0,0,"[100, 100, 100, 90, 90, 87, 85, 80]",8,91.5
SNES,Tiger Woods PGA Tour 09,https://www.mobygames.com/game/37175/tiger-woods-pga-tour-09/,"Electronic Arts, Inc.",EA Tiburon,"August 26, 2008 on Xbox 360",Sports,Behind view,,,,,[],0,0,"[100, 100, 92, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 88, 88, 88, 88, 88, 87, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 84, 84, 84, 84, 83, 83, 83, 83, 82, 82, 81, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78, 78, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 70, 70, 70, 65, 60, 60]",101,83.0
SNES,StarCraft: Anthology,https://www.mobygames.com/game/33975/starcraft-anthology/,Blizzard Entertainment Inc.,,1999 on Windows,Compilation,,,,,,[],0,0,[],0,0
SNES,Final Fantasy VII,https://www.mobygames.com/game/858/final-fantasy-vii/,"Sony Computer Entertainment Europe Ltd. Square Co., Ltd. Sony Computer Entertainment America Inc. Eidos Interactive Limited Square Europe, Ltd. Square Enix, Inc. Square Enix Co., Ltd.","Square Co., Ltd.",1997 on PlayStation,Role-playing (RPG),3rd-person (Other),Cinematic camera,Anime / Manga,Japanese-style RPG (JRPG),,"[4.0, 4.4, 4.6, 4.8, 3.4, 5.0, 4.8, 5.0, 5.0, 4.1, 3.8, 5.0, 5.0, 4.8, 3.8, 5.0, 4.0, 5.0, 4.1, 3.8, 5.0, 5.0, 4.8, 4.4, 4.8, 5.0, 4.1, 2.8, 2.6, 1.4, 0.0, 2.2]",32,4.109374999999999,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 98, 97, 97, 97, 97, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 93, 93, 93, 93, 93, 93, 92, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 88, 88, 87, 87, 86, 86, 86, 85, 84, 83, 83, 82, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 75, 75, 70, 60, 50, 50]",135,91.80740740740741
SNES,Tony Hawk's Pro Skater 1 + 2,https://www.mobygames.com/game/150140/tony-hawks-pro-skater-1-2/,"Activision Publishing, Inc.","Vicarious Visions, Inc. Iron Galaxy Studios, LLC","September 4, 2020 on Windows",ActionSports,Behind view,,,Tricks / stunts,Direct control,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 95, 95, 95, 95, 95, 95, 95, 95, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 87, 87, 86, 86, 86, 86, 85, 85, 85, 83, 82, 80, 80, 75, 75, 75]",51,90.03921568627452
SNES,Jeanne d'Arc,https://www.mobygames.com/game/36099/jeanne-darc/,Sony Computer Entertainment Inc. Sony Computer Entertainment America Inc.,Algolab Level-5 Inc.,"November 22, 2006 on PSP",Role-playing (RPG)Strategy / tactics,Diagonal-down,,Anime / Manga,,Multiple units/characters control,"[4.4, 4.6]",2,4.5,"[100, 100, 97, 96, 95, 95, 93, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 88, 88, 87, 86, 85, 85, 85, 83, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 75, 75, 70, 70, 70]",50,86.06
SNES,Dragon Ball FighterZ,https://www.mobygames.com/game/101945/dragon-ball-fighterz/,BANDAI NAMCO Entertainment Inc. BANDAI NAMCO Entertainment America Inc.,"Arc System Works Co., Ltd.","January 26, 2018 on Windows",Action,Side view,2D scrolling,Anime / Manga,Fighting,Direct control,[],0,0,"[100, 98, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 87, 87, 86, 85, 85, 85, 85, 84, 84, 84, 83, 82, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79]",52,86.61538461538461
SNES,Mass Effect 3,https://www.mobygames.com/game/55078/mass-effect-3/,"Electronic Arts, Inc. ak tronic Software & Services GmbH",BioWare Edmonton,"March 6, 2012 on Windows",Role-playing (RPG),Behind view,,,Action RPGGambling elementsShooter,,"[2.9, 3.7, 4.4, 3.6]",4,3.65,"[100, 100, 100, 100, 100, 99, 98, 98, 98, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 93, 93, 92, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 86, 85, 85, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 77, 75, 75, 75, 75, 75, 75, 70, 70, 60]",78,87.07692307692308
SNES,Geometry Wars: Retro Evolved,https://www.mobygames.com/game/23390/geometry-wars-retro-evolved/,"Bizarre Creations, Ltd.","Bizarre Creations, Ltd.","November 22, 2005 on Xbox 360",Action,Top-down,,,ArcadeShooter,,[],0,0,"[100, 100, 100, 100, 100, 100, 96, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 87, 85, 85, 85, 85, 85, 85, 85, 82, 82, 81, 80, 80, 80, 80, 80, 78, 75, 73, 70, 70, 67]",41,86.3170731707317
SNES,Super Mario Galaxy 2,https://www.mobygames.com/game/46697/super-mario-galaxy-2/,"Nintendo Co., Ltd.",Nintendo EAD,"May 23, 2010 on Wii",Action,3rd-person (Other),,,PlatformPuzzle elements,Direct controlMotion control,"[5.0, 5.0, 5.0]",3,5.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 97, 96, 96, 95, 95, 95, 95, 93, 92, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 80]",56,96.53571428571429
SNES,Lunar: The Silver Star,https://www.mobygames.com/game/7289/lunar-the-silver-star/,"Game Arts Co., Ltd. Working Designs","Game Arts Co., Ltd. Studio Alex, Ltd.","June 26, 1992 on SEGA CD",Role-playing (RPG),3rd-person (Other)Top-down,,Anime / Manga,Japanese-style RPG (JRPG),,[4.8],1,4.8,"[97, 94, 90, 90, 90, 90, 88, 88, 87, 87, 86, 86, 86, 85, 85, 80, 80, 80, 77, 76, 75, 75]",22,85.0909090909091
SNES,The World Ends with You: Solo Remix,https://www.mobygames.com/game/61407/the-world-ends-with-you-solo-remix/,"Square Enix Co., Ltd.","Jupiter Corp. Square Enix Co., Ltd.","August 26, 2012 on iPhone",ActionRole-playing (RPG),Diagonal-down,,Anime / Manga,Puzzle elements,,[],0,0,"[100, 100, 95, 95, 90, 90, 90, 90, 88, 80, 80]",11,90.72727272727273
SNES,Zen Bound,https://www.mobygames.com/game/41460/zen-bound/,Chillingo Ltd Secret Exit Ltd.,Secret Exit Ltd.,"February 25, 2009 on iPhone",Puzzle,3rd-person (Other),,,,,[],0,0,"[100, 100, 100, 90, 90, 90, 80]",7,92.85714285714286
SNES,Castlevania: Lords of Shadow,https://www.mobygames.com/game/49724/castlevania-lords-of-shadow/,"Konami Digital Entertainment Co., Ltd.",Mercury Steam Entertainment S.L.,"October 5, 2010 on Xbox 360",Action,Behind view,,,Hack and slashPuzzle elementsQuick Time Events (QTEs),,[],0,0,"[100, 100, 100, 97, 95, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 88, 88, 86, 85, 85, 85, 85, 85, 85, 84, 84, 83, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 75, 75, 75, 70, 65, 16]",48,83.4375
SNES,ESPN NFL Football,https://www.mobygames.com/game/10299/espn-nfl-football/,"SEGA of America, Inc. SEGA Europe Ltd.","Visual Concepts Entertainment, Inc.","September 2, 2003 on PlayStation 2",Sports,1st-personDiagonal-down,,,,Direct controlMultiple units/characters control,[],0,0,"[100, 100, 96, 95, 94, 93, 93, 93, 93, 92, 92, 92, 91, 91, 90, 90, 88, 88, 87, 85, 83, 83, 83, 82, 80, 80, 80, 80, 80]",29,88.75862068965517
SNES,NBA Live 95,https://www.mobygames.com/game/2507/nba-live-95/,"Electronic Arts, Inc.",Hitmen Productions,1994 on SNES,Sports,Diagonal-down,Isometric,,,Direct control,[5.0],1,5.0,"[100, 100, 100, 98, 98, 97, 93, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 88, 88, 88, 88, 87, 86, 86, 85, 85, 82, 82, 80, 80, 80, 80, 80, 80, 75, 60]",39,87.53846153846153
SNES,Ni no Kuni: Wrath of the White Witch,https://www.mobygames.com/game/59783/ni-no-kuni-wrath-of-the-white-witch/,Level-5 Inc. Sony Computer Entertainment Korea Inc. Namco Bandai Games America Inc. Namco Bandai Games Europe SAS ak tronic Software & Services GmbH,Level-5 Inc.,"November 17, 2011 on PlayStation 3",Role-playing (RPG),3rd-person (Other),,Anime / Manga,,,[],0,0,"[100, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 85, 85, 85, 80, 77]",17,88.3529411764706
SNES,FIFA 99,https://www.mobygames.com/game/1188/fifa-99/,"Electronic Arts, Inc. Tandem Verlag GmbH",Electronic Arts Canada,November 1998 on Windows,Sports,Diagonal-down,2D scrolling,,,Direct controlMultiple units/characters control,[],0,0,"[100, 100, 100, 100, 100, 100, 96, 95, 94, 93, 93, 93, 92, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 89, 88, 88, 88, 87, 87, 87, 87, 86, 86, 86, 86, 84, 82, 82, 80, 80, 80, 65, 40]",58,88.94827586206897
SNES,Shovel Knight: Treasure Trove,https://www.mobygames.com/game/84827/shovel-knight-treasure-trove/,"Yacht Club Games, LLC","Yacht Club Games, LLC","November 6, 2014 on Nintendo 3DS",ActionCompilation,Side view,2D scrolling,,Platform,,[],0,0,"[97, 92, 90, 90, 90, 86, 84, 80, 70]",9,86.55555555555556
SNES,Valkyria Chronicles,https://www.mobygames.com/game/39091/valkyria-chronicles/,"SEGA Corporation SEGA Europe Ltd. SEGA of America, Inc.",SEGA Wow Inc.,"April 24, 2008 on PlayStation 3",ActionRole-playing (RPG)Strategy / tactics,3rd-person (Other)Diagonal-down,,Anime / Manga,,,[],0,0,"[100, 100, 100, 100, 98, 95, 95, 95, 94, 94, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 89, 89, 88, 88, 88, 88, 88, 87, 87, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 83, 83, 83, 80, 80, 80, 80, 80, 80, 80, 80, 70, 70]",68,87.70588235294117
SNES,Red Moon,https://www.mobygames.com/game/16840/red-moon/,"Level 9 Computing, Ltd. Rainbird Software","Level 9 Computing, Ltd.",1985 on Atari 8-bit,Adventure,Text-based / Spreadsheet,Fixed / flip-screen,,Interactive fiction / text adventure,Text parser,[],0,0,"[100, 100, 100, 100, 94, 90, 90, 90, 80, 70]",10,91.4
SNES,Demon's Souls,https://www.mobygames.com/game/153477/demons-souls/,Sony Interactive Entertainment Inc. Sony Interactive Entertainment America LLC,"Bluepoint Games, Inc. Sony Interactive Entertainment Japan Studio","November 12, 2020 on PlayStation 5",Role-playing (RPG),Behind view,,,Action RPGHack and slash,Direct control,[1.0],1,1.0,"[100, 100, 100, 100, 100, 100, 99, 95, 94, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 84, 80]",21,93.04761904761905
SNES,WarioWare: Twisted!,https://www.mobygames.com/game/18021/warioware-twisted/,"Nintendo Co., Ltd.","Intelligent Systems Co., Ltd. Nintendo R&D1","October 14, 2004 on Game Boy Advance",Action,3rd-person (Other)Side viewTop-down,Isometric,,ArcadeFightingMusic / rhythmPaddle / PongPlatformShooter,,[],0,0,"[100, 100, 95, 95, 95, 95, 95, 95, 94, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 87, 87, 85, 85, 82, 81, 81, 80, 80, 80, 80, 80, 80, 80, 80, 78, 70, 40]",41,86.36585365853658
SNES,ESPN NBA Basketball,https://www.mobygames.com/game/11234/espn-nba-basketball/,"SEGA of America, Inc. SEGA Europe Ltd.","Visual Concepts Entertainment, Inc.","October 21, 2003 on Xbox",Sports,Diagonal-down,2D scrolling,,,,[],0,0,"[100, 100, 95, 95, 92, 92, 91, 91, 90, 90, 89, 89, 89, 89, 89, 88, 88, 87, 86, 84, 83, 83, 80, 80, 80, 80, 80, 80, 80]",29,87.58620689655173
SNES,Resident Evil,https://www.mobygames.com/game/12847/resident-evil/,"Capcom Co., Ltd.","Capcom Production Studio 4 Capcom Co., Ltd.","March 22, 2002 on GameCube",Action,3rd-person (Other),,,Puzzle elementsSurvival horror,,"[5.0, 4.4, 4.4, 4.2, 4.6, 4.2, 4.4, 4.2, 4.1]",9,4.388888888888889,"[100, 100, 100, 98, 97, 95, 95, 95, 95, 95, 94, 94, 93, 92, 92, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 88, 87, 87, 87, 85, 85, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 76, 75, 73, 72, 70, 70, 70, 70, 64, 60, 60, 60, 58]",90,84.8
SNES,Street Fighter: Alpha - Anthology,https://www.mobygames.com/game/23161/street-fighter-alpha-anthology/,"Capcom Co., Ltd.","Capcom Co., Ltd.","May 25, 2006 on PlayStation 2",ActionCompilation,Side view,2D scrolling,Anime / Manga,Fighting,,[],0,0,"[91, 90, 90, 90, 90, 90, 88, 86, 85, 85, 85, 85, 85, 84, 84, 83, 83, 81, 80, 80, 80, 80, 80, 80, 79, 79, 75, 75, 65]",29,83.03448275862068
SNES,Ultima VII: The Black Gate,https://www.mobygames.com/game/608/ultima-vii-the-black-gate/,"ORIGIN Systems, Inc.","ORIGIN Systems, Inc.",1992 on DOS,Role-playing (RPG),Diagonal-down,2D scrollingIsometric,,Puzzle elements,,"[4.8, 4.6, 4.2, 5.0, 4.6, 3.4, 2.2, 2.4]",8,3.899999999999999,"[100, 94, 92, 92, 90, 90, 87, 84, 83, 80, 74, 70, 40]",13,82.76923076923077
